NOM	RASM_URL
ГРАММИДИН ДЕТСКИЙ, 1,5МГ/1МГ, ТАБЛЕТКИ.   N18	https://main.apteka.uz/uploads/drugs/89/26/892611fe24636c5892616f2371302ac2.webp
ГРАММИДИН НЕО, ТАБЛЕТКИ.   N18	https://main.apteka.uz/uploads/drugs/51/4d/514d2ebd4e125d3ec492f36feef5c0dd.webp
ГРАММИДИН С АНЕСТЕТИКОМ, 0,06/0,15/0,1МГ, 112ДОЗ, СПРЕЙ.   N1	https://main.apteka.uz/uploads/drugs/02/c0/02c0770c071485edaead92b3b5ddf3bc.webp
ГРАММИДИН, 0,06МГ+0,1МГ/ДОЗА, 112ДОЗ, СПРЕЙ.   N1	https://main.apteka.uz/uploads/drugs/02/c0/02c0770c071485edaead92b3b5ddf3bc.webp
ГРАНДАКСИН, 50МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/4bd/4bd5aafea0672aab00d7099fc2f47901.webp
ГРАНДАКСИН, 50МГ, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/939/9395c04f704a72a16e2285d99634b8ca.webp
ГРЕЛКА РЕЗИНОВАЯ, ГР-АЛЬФА ТИП А-1.   N1	https://main.apteka.uz/uploads/iblock/a97/s9xdeqfcy9dz0fa22mac9qxebibz328x.webp
ГРЕЛКА РЕЗИНОВАЯ, ГР-АЛЬФА ТИП А-2.   N1	https://main.apteka.uz/uploads/iblock/a97/s9xdeqfcy9dz0fa22mac9qxebibz328x.webp
ГРИЗЕОФУЛЬВИН 0,125 №40	https://main.apteka.uz/uploads/iblock/a15/a156aec2b40af0dd7e4a83cda45744e6.webp
ГРИПГО, ТАБЛЕТКИ.   N100	https://main.apteka.uz/uploads/iblock/a50/a5090b8624addf8af8593b1cdce16f16.webp
ГРОПРИНОСИН, 500МГ, ТАБЛЕТКИ.   N50	https://main.apteka.uz/uploads/iblock/0ac/0ac8b5d73ad0efc5b5006646b658887d.webp
ДАПАЗИН, 10МГ, ТАБЛЕТКИ.   N28	https://main.apteka.uz/uploads/iblock/b84/b8496c6f70ecd904ab7f32a320222f4f.webp
ДАПАЗИН, 5МГ, ТАБЛЕТКИ.   N28	https://main.apteka.uz/uploads/iblock/10f/10f9410cdb87509a2ea146b0b1e722d7.webp
ДЕЗАМИНООКСИТОЦИН, 50МЕ, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/iblock/74b/5ejvy8xuuiqa92zamo2nw4t3wtan2pn7.webp
ДЕКАПЕПТИЛ 0,1МГ/МЛ Р-Р ШПРИЦ №7	https://main.apteka.uz/uploads/iblock/f40/f405a4e1ff8209a94fde74b8f7d685a4.webp
ДЕКАРИС, 150МГ, ТАБЛЕТКИ.   N1	https://main.apteka.uz/uploads/iblock/cd1/cd1f16951c8165c6fd3fee3963e97359.webp
ДЕКАРИС, 50МГ, ТАБЛЕТКИ.   N2	https://main.apteka.uz/uploads/iblock/3c2/3c25443e5ea7c4aaf9894aa24e4a161a.webp
ДЕКСАЛГИН, 25МГ, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/iblock/8b7/8b7295d6002982b3bb6ad040ec871017.webp
ДЕКСАТОБРОМ, 5МЛ, КАПЛИ ГЛАЗНЫЕ.   N1	https://main.apteka.uz/uploads/iblock/d74/d748e00675e54ca0c2c41148176d2e41.webp
ДЕПРЕС, 20МГ, КАПСУЛЫ.   N30	https://main.apteka.uz/uploads/iblock/347/347554586b772803c737275f67484164.webp
ДЕРИЛАЙФ, 0,05%, 50Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/102/10223f0352120f34fb7b07fc5e3ddcd7.webp
ДЕРМАЗОЛ ПЛЮС, 100МЛ, ШАМПУНЬ.   N1	https://main.apteka.uz/uploads/iblock/3fa/3fa0e426171c413155faea7666b753a1.webp
ДЕРМАЗОЛ ПЛЮС, 50МЛ, ШАМПУНЬ.   N1	https://main.apteka.uz/uploads/iblock/60b/60b43bcdd3174c387663301664fa17cd.webp
ДЕРМАЗОЛ, 2%, 100МЛ, ШАМПУНЬ.   N1	https://main.apteka.uz/uploads/iblock/dbd/dbdda162a81d36b2146c9380eb024a9f.webp
ДЕРМАЗОЛ, 2%, 50МЛ, ШАМПУНЬ.   N1	https://main.apteka.uz/uploads/iblock/60b/60b43bcdd3174c387663301664fa17cd.webp
ДЕРМАЗОЛ, 20МГ/Г 15Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/729/7297a1fcd120441cc7a4276ceed5582d.webp
ДЕТРАЛЕКС, 1000 МГ, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/a56/a567b2f65178faa8aa44e4b8b46d6e71.webp
ДЕТРАЛЕКС, 1000МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/2e2/2e2043ec2df72f8b71fbf65e02eb1cef.webp
ДЕТРАЛЕКС, 500МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/740/7404dbb1bf746b70b4a72d53fe7dab0f.webp
ДИАБЕТОН MR, 60МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/46a/46a0adac6ea767a54c66891ce488e08d.webp
ДИАЗОЛИН, 0,05Г, ДРАЖЕ.   N20	https://main.apteka.uz/uploads/iblock/cef/cef305918af3fc4d26213bab8dc69f8f.webp
ДИАКАРБ, 250МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/e3c/e3ce561b09e5193e8a666810a8fc07ab.webp
ДИАФОРМИН, 500МГ, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/3b9/3b919771bf85ca34954ab5be9d961efa.webp
ДИБАЗОЛ 1% 5 МЛ  №10	https://main.apteka.uz/uploads/iblock/363/ea82p7ijokjatzatih2f22zwp6c34g1e.webp
ДИВОРМ, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/56d/56d5a1d75f3c30465b4517d444e0bbd3.webp
ДИГОКСИН 0,1МГ №50 (ЗДОРОВЬЕ)	https://main.apteka.uz/uploads/iblock/e35/e35870bfd9509af2388f99bf258581d4.webp
ДИГОКСИН 0,25МГ №50 (ЗДОРОВЬЕ)	https://main.apteka.uz/uploads/iblock/7b1/7b1e37404ebebbb66ab5ad9c5b217e0a.webp
ДИГОКСИН, 0,25 МГ/МЛ, 1 МЛ, АМП. №10	https://main.apteka.uz/uploads/iblock/16d/16db44180af9d765b9348aba02405536.webp
ДИКЛОБЕРЛ РЕТАРД, 100МГ, КАПСУЛЫ.   N20	https://main.apteka.uz/uploads/iblock/59e/59e9ca8beef8291705bd897baae8d8d0.webp
ДИКЛОВИТ, 50МГ, СУППОЗИТОРИИ РЕКТАЛЬНЫЕ.   N10	https://main.apteka.uz/uploads/iblock/46c/46cb1361cb88dc655eeafaf83b71bf32.webp
ДИПРОСАЛИК, 30Г, МАЗЬ.   N1	https://main.apteka.uz/uploads/drugs/a3/e4/a3e4d2785463db6e1e0896f7ae612a73.webp
ДОКСИЛАН, 100МГ, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/iblock/da4/da4b1befac3ebfbdb673e639624138fe.webp
ДОЛГИТ, 100Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/c1d/c1d8de2f441ef65b683297b0aa780702.webp
ДОЛГИТ, 20Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/c22/c22b4ae47e7dde7b683815964f53fa50.webp
ДОППЕЛЬГЕРЦ AKTIV ВИТАМИН С+ЦИНК ШИПУЧ. ТБ. №15	https://main.apteka.uz/uploads/iblock/339/0xhbih874b23yq8hjdz3cih65ubkdzvi.webp
ДОППЕЛЬГЕРЦ AKTIV ВИТАМИНЫ A-Z ТБ. №40	https://main.apteka.uz/uploads/iblock/010/80kk3y83zunqj3f9cph959s4ho1o6pv5.webp
ДОППЕЛЬГЕРЦ AKTIV ВИТАМИНЫ Д/БОЛЬНЫХ ДИАБЕТОМ ТБ. №30	https://main.apteka.uz/uploads/iblock/403/qjktqs3tt6fo2qpk4ie101abjiaw8y5s.webp
ДОППЕЛЬГЕРЦ AKTIV ДЛЯ ГЛАЗ Д/ДЕТЕЙ ТБ. N60	https://main.apteka.uz/uploads/iblock/222/h3zl3ykyojaoe171h66ju5u1maji0ya2.webp
ДОППЕЛЬГЕРЦ AKTIV КОЖА+ВОЛОСЫ+НОГТИ ТБ. №30	https://main.apteka.uz/uploads/iblock/faa/6klf3ar696x6gelafbgu9ama05d1a18e.webp
ДОППЕЛЬГЕРЦ AKTIV КОЭНЗИМ Q10 КАПС. N30	https://main.apteka.uz/uploads/iblock/f56/zilv461y2ek20ax2l7wfxl347lls1kbr.webp
ДОППЕЛЬГЕРЦ AKTIV МАГНИЙ 500 Д/СНА С ЛАВАНДОЙ И МЕЛИССОЙ ТБ. №30	https://main.apteka.uz/uploads/iblock/bfd/h1cmzcgp5tmy3gn7up47lq0fj8bd75w4.webp
ДОППЕЛЬГЕРЦ AKTIV МАГНИЙ+КАЛИЙ ШИПУЧ. ТБ. №15	https://main.apteka.uz/uploads/iblock/5db/shnw3cgrf3czsc6zflo2umk7sfj5ggtw.webp
ДОПРОКИН, 10МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/8d2/8d2e8b5cf461a6acc31edf60a1329acc.webp
ДОРАМИЦИН, 3000000ME, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/iblock/1bb/1bb26eb81e741834de22cb4cbee39359.webp
ДОРЗОПТ ПЛЮС, 20МГ/МЛ+5МГ/МЛ, 5МЛ, КАПЛИ ГЛАЗНЫЕ.   N1	https://main.apteka.uz/uploads/iblock/0b9/0b9f088076e834cdd815ba2419c3a2c4.webp
ДОСТИНЕКС, 0,5МГ, ТАБЛЕТКИ.   N8	https://main.apteka.uz/uploads/iblock/aeb/aeb745b87520bcc5c9c35871882f3151.webp
ДРОПЛЕКС, 15МЛ, КАПЛИ УШНЫЕ.   N1	https://main.apteka.uz/uploads/iblock/d39/d39a2544b82fe5976935e17ba201c303.webp
ДУРАБОН, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/8ea/8dznjq9ferubzn5n1wrfoe0b21bsom1y.webp
ДЮСПАТАЛИН, 200МГ, КАПСУЛЫ.   N30	https://main.apteka.uz/uploads/iblock/80b/80b0e1a286934d728bbdba156d0881a1.webp
ДЮФАЛАК, 667МГ/МЛ, 1000МЛ, СИРОП.   N1	https://main.apteka.uz/uploads/iblock/664/6646a50247b2f2d4482fa69311d77c1e.webp
ДЮФАЛАК, 667МГ/МЛ, 200МЛ, СИРОП.   N1	https://main.apteka.uz/uploads/iblock/c6d/c6d71a96dc99bcfd850ad89ba19c26bf.webp
ДЮФАЛАК, 667МГ/МЛ, 500МЛ, СИРОП.   N1	https://main.apteka.uz/uploads/iblock/87f/87f5031628e489d5e94b793e7bf04cbc.webp
ЖАРДИ, 10МГ, ТАБЛЕТКИ.   N28	https://main.apteka.uz/uploads/iblock/8d7/q1n9gzsj8wxi6yoy8rq2pv8uhh6t9n13.webp
ЖАРДИ, 25МГ, ТАБЛЕТКИ.   N28	https://main.apteka.uz/uploads/iblock/c1c/a2frhcx4072q969svjv1bl14vf1tywvg.webp
ЖГУТ КНОПОЧНЫЙ	https://main.apteka.uz/uploads/iblock/c9d/q9w9hs9p577iv1kni0p5lknrp85xj7ak.webp
ЖГУТ РЕЗИНОВЫЙ 40 СМ	https://main.apteka.uz/uploads/iblock/ede/g85b67z0idgkn7a8lau9ngcyaafp2m2v.webp
ЗВЕЗДОЧКА НОЗ, 0,1%, 15МЛ, СПРЕЙ НАЗАЛЬНЫЙ.   N1	https://main.apteka.uz/uploads/iblock/622/622bb6c42e138001b3907e53ed684eda.webp
ЗЕРКАЛО ГИНЕКОЛОГИЧЕСКОЕ ВАГИНАЛЬНОЕ КУСКО, РАЗМЕР L.    N1	https://main.apteka.uz/uploads/iblock/f6d/f6d53008be88eeb6307327df28eb2924.webp
ЗЕРКАЛО ГИНЕКОЛОГИЧЕСКОЕ ВАГИНАЛЬНОЕ КУСКО, РАЗМЕР M.    N1	https://main.apteka.uz/uploads/iblock/f6d/f6d53008be88eeb6307327df28eb2924.webp
ЗЕРКАЛО ГИНЕКОЛОГИЧЕСКОЕ ВАГИНАЛЬНОЕ КУСКО, РАЗМЕР S.    N1	https://main.apteka.uz/uploads/iblock/f6d/f6d53008be88eeb6307327df28eb2924.webp
ЗЕФЕКСАЛ, 120МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/101/101af21e4b8e4e9665af46bf98b0b2a3.webp
ЗЕФЕКСАЛ, 180МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/c9d/c9d8064a82a317ce70c08ed73f8b6bbe.webp
ЗИОМИЦИН, 250МГ, ТАБЛЕТКИ.   N6	https://main.apteka.uz/uploads/iblock/7b4/7b44e91b61afefcc452602e553e95e9f.webp
ЗИОМИЦИН, 500МГ, ТАБЛЕТКИ.   N3	https://main.apteka.uz/uploads/iblock/db3/db38a354a0a3c77f51437d6d940278f1.webp
ЗОДАК, 10МГ, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/drugs/6e/2a/6e2a0ab0140cafca0270f096ced3e5ba.webp
ЗОДАК, 10МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/drugs/6e/2a/6e2a0ab0140cafca0270f096ced3e5ba.webp
ЗОДАК, 10МГ/МЛ, 20МЛ, КАПЛИ.   N1	https://main.apteka.uz/uploads/drugs/d1/e3/d1e34445175a21c9d5a775f72a0f1133.webp
ЗОТОНИКС, 40МГ, ТАБЛЕТКИ.    N30	https://main.apteka.uz/uploads/iblock/bd9/bd90cfeb75f813f6b809727b3a61fd27.webp
ЗУГРЕЛ, 10МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/650/6504017dd9d9fdf23c7162edd9576918.webp
ИБУКЛИН АКТИВ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/149/149778de2d2eaf377f5e715eade6acd1.webp
ИБУКЛИН БЭБИ, 100МГ/5МЛ, 5МЛ, СУСПЕНЗИИ ПАКЕТИКИ.   N12	https://main.apteka.uz/uploads/iblock/964/9641111da2e46a559bc7ae4849536da2.webp
ИБУКЛИН ЛЕДИ, 400МГ/80МГ, ТАБЛЕТКИ.   N10	https://main.apteka.uz/uploads/iblock/306/306aa7e4123e2fd40c5b96d768668cdc.webp
ИБУКЛИН ЮНИОР, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/461/46168cd845523b6c45f58d17089238ca.webp
ИБУКЛИН, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/461/46168cd845523b6c45f58d17089238ca.webp
ИБУФЕН Д, 100МГ/5МЛ, 120МЛ, СУСПЕНЗИЯ.   N1	https://main.apteka.uz/uploads/iblock/208/208b119d704215ffde5218ce2391b088.webp
ИБУФЕН ФОРТЕ, 200МГ/5МЛ, 100МЛ, СУСПЕНЗИЯ, (МАЛИНА).   N1	https://main.apteka.uz/uploads/iblock/1f4/1f4797fe53c88f889093142710d006b3.webp
ИБУФЕН ФОРТЕ, 200МГ/5МЛ, 40МЛ, СУСПЕНЗИЯ.   N1	https://main.apteka.uz/uploads/iblock/1f4/1f4797fe53c88f889093142710d006b3.webp
ИБУФЕН, 100МГ/5МЛ, 100МЛ, СУСПЕНЗИЯ, (МАЛИНА).   N1	https://main.apteka.uz/uploads/iblock/208/208b119d704215ffde5218ce2391b088.webp
ИГЛЫ ДЛЯ ШПРИЦ РУЧКИ KD PENOFINE, 30G 0.30 X 8MM,     N100	https://main.apteka.uz/uploads/iblock/5e4/znrf567zf18tsl1hkl56zs641zgopzbx.webp
ИГЛЫ ДЛЯ ШПРИЦ РУЧКИ KD PENOFINE, 31G 0,25*5MM.   N1	https://main.apteka.uz/uploads/iblock/5e4/znrf567zf18tsl1hkl56zs641zgopzbx.webp
ИГЛЫ ДЛЯ ШПРИЦ РУЧКИ KD PENOFINE, 31G 0.25 X 6MM,    N1	https://main.apteka.uz/uploads/iblock/5e4/znrf567zf18tsl1hkl56zs641zgopzbx.webp
ИГЛЫ ДЛЯ ШПРИЦ РУЧКИ NOVOFINE, 30G 8MM.   N100	https://main.apteka.uz/uploads/iblock/5e4/znrf567zf18tsl1hkl56zs641zgopzbx.webp
ИЗОФРА, 1,25%, 15МЛ, СПРЕЙ НАЗАЛЬНЫЙ.   N1	https://main.apteka.uz/uploads/iblock/6ff/6ff97d5499af888f0227cb0ae03f5b08.webp
ИММУН 5 КАПС. №30	https://main.apteka.uz/uploads/iblock/784/zsujkgv4qe7sc099wa5crzmluvvwwugy.webp
ИММУНОКТА, 500МГ, ТАБЛЕТКИ.     N30	https://main.apteka.uz/uploads/iblock/8c6/8c6186157019964ed0cefe57297502a0.webp
ИМПАЗА, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/cd0/cd01325fb9bd165738dbdd9539e93c36.webp
ИМУДОН, ТАБЛЕТКИ.   N40	https://main.apteka.uz/uploads/drugs/9e/5e/9e5ef82bb199958daa12b7e70cbe1a52.webp
ИНВАЛИДНАЯ КОЛЯСКА ЧЕРНАЯ БЕЗ ГОРШКА	https://main.apteka.uz/uploads/iblock/db8/db8cdfdf01181df8daab6d5e1aa8a0f4.webp
ИНГАВИРИН, 30МГ/5МЛ, 90МЛ, СИРОП.   N1	https://main.apteka.uz/uploads/drugs/15/50/155003d701ae53daac8f545241da549c.webp
ИНГАВИРИН, 60МГ, КАПСУЛЫ.   N7	https://main.apteka.uz/uploads/iblock/d5d/d5d0e1bda161da10208e65489f485f67.webp
ИНГАВИРИН, 90МГ, КАПСУЛЫ.   N7	https://main.apteka.uz/uploads/iblock/ce5/ce53c6ca6325dd595e0f66007e91c259.webp
ИНГАЛИПТ, 20МЛ, СПРЕЙ.   N1	https://main.apteka.uz/uploads/iblock/76f/76fd4214660f74b09777d87384baf9bd.webp
ИНГАЛИПТ, 30 МЛ, СПРЕЙ	https://main.apteka.uz/uploads/iblock/968/968ea521b63b2f63a048f8ddc7f29cbe.webp
ИНГАЛИПТ, 30МЛ, АЭРОЗОЛЬ.   N1	https://main.apteka.uz/uploads/iblock/ae0/ae04b576d6296084cdafd7d2146e7a3f.webp
ИНГАЛИПТ, 30МЛ, АЭРОЗОЛЬ. RIVULET    N1	https://main.apteka.uz/uploads/iblock/ae0/ae04b576d6296084cdafd7d2146e7a3f.webp
ИНГАЛЯТОР OMRON NAMI CAT NE-303KDE	https://main.apteka.uz/uploads/iblock/ac6/apk74hiceryds739sftwy81i7qk78aro.webp
ИНГАЛЯТОР OMRON NE-C28Р	https://main.apteka.uz/uploads/iblock/5bf/5bff97269e1af4624ce2e3dfde384bab.webp
ИНГАЛЯТОР OMRON NE-C301-E	https://main.apteka.uz/uploads/iblock/5bf/5bff97269e1af4624ce2e3dfde384bab.webp
ИНГАЛЯТОР OMRON С101 ESSENTIAL	https://main.apteka.uz/uploads/iblock/5bf/5bff97269e1af4624ce2e3dfde384bab.webp
ИНГАЛЯТОР OMRON С102 TOTAL	https://main.apteka.uz/uploads/iblock/5bf/5bff97269e1af4624ce2e3dfde384bab.webp
ИНДАП, 2,5МГ, КАПСУЛЫ.     N30	https://main.apteka.uz/uploads/iblock/0f6/0f6a747312c833a1401b34e8d60569d7.webp
ИНДАПАМИД SR, 1,5МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/drugs/7c/9f/7c9ff042a1da2a124d817f417b1d010a.webp
ИНДОВАЗИН, 45Г, ГЕЛЬ.   N1	https://main.apteka.uz/uploads/iblock/b5f/b5fbed0f098ca8b72d1bdb9897b5923b.webp
ИНДОМЕТАЦИН СОФАРМА, 10%, 40Г, МАЗЬ.   N1	https://main.apteka.uz/uploads/iblock/da0/da0a272db0a998a2a888fd588f14f3fb.webp
ИНДОФТАЛЬМИК, 1МГ/МЛ, 5МЛ, КАПЛИ ГЛАЗНЫЕ.   N1	https://main.apteka.uz/uploads/iblock/548/5481056e7b61810cd364c2d8e0111120.webp
ИНОЗИТОЛ 1000 МГ ТБ. N60	https://main.apteka.uz/uploads/drugs/7e/51/7e5164c685e461f9938f43702673e381.webp
ИНОЗИТОЛ 500 МГ КАПС. N60	https://main.apteka.uz/uploads/drugs/3d/18/3d18244988369173ee472fb3ec0c27e6.webp
ИНОЗИТОЛ М КАПС №30	https://main.apteka.uz/uploads/iblock/824/8245a6dd5dce33c1d0cb74ffdc03a679.webp
ИНОЗИТОЛ С АЛЬФА-ЛИПОЕВОЙ КИСЛОТОЙ КАПС. №120	https://main.apteka.uz/uploads/iblock/824/8245a6dd5dce33c1d0cb74ffdc03a679.webp
ИНОКЛИМ, КАПСУЛЫ.   N30	https://main.apteka.uz/uploads/iblock/01f/1qrmqa8zqi6a9rbb0w8dytmzpvhgrr0d.webp
ИНОТИР Е282, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/7e7/3jkqg8hec8hwrit2px1z8pdetpaw5759.webp
ИНСТАКЛОП, 75МГ, ТАБЛЕТКИ.     N30	https://main.apteka.uz/uploads/iblock/127/12755a06190aac64dfcd00f9f93d80da.webp
ИНТЕЛЛАН, 90МЛ, СИРОП.   N1	https://main.apteka.uz/uploads/iblock/b86/b86cd824da50ef5d90de9b671af9c2c7.webp
ИНТЕЛЛАН, КАПСУЛЫ.   N20	https://main.apteka.uz/uploads/drugs/ee/85/ee85bff6772c811f769e4e279f5ef34a.webp
ИНТЕЛЛАН, КАПСУЛЫ.   N60	https://main.apteka.uz/uploads/drugs/83/66/8366bb037d1d86ede71ffc2e8d41d404.webp
ИНТРАМОЛ, 0,5%, 5МЛ, КАПЛИ ГЛАЗНЫЕ.    N1	https://main.apteka.uz/uploads/iblock/fc5/fc59b0ca590efdc85fbe04d459829051.webp
ИНФОРИН АКТИВ, 50МГ/Г+30МГ/Г, 40Г, ГЕЛЬ.   N1	https://main.apteka.uz/uploads/iblock/5e0/5e0bff76e9480bcc182a778264559bd0.webp
ИПИГРИКС, 20МГ, ТАБЛЕТКИ.   N50	https://main.apteka.uz/uploads/iblock/be7/ufxm5rhctxbn1r3adjqyvxolevjgt16k.webp
ИРС 19, 20МЛ, СПРЕЙ НАЗАЛЬНЫЙ.   N1	https://main.apteka.uz/uploads/iblock/337/3372d8a1293fbbf8a46c86ae8c68199e.webp
ИСЛА МИНТ 100МГ ПАСТИЛКИ  №30 МЯТА	https://main.apteka.uz/uploads/iblock/502/50211fd0f77dab611619ec8fe3e1a860.webp
ИСЛА МООС 80МГ ПАСТИЛКИ  №30 ИСЛАНДСКИЙ МОХ	https://main.apteka.uz/uploads/iblock/ed5/ed50b44c1a91ec21c1e56f6c6e32accb.webp
ИСМИЖЕН, 7МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/373/373c7693ef08a7c108461d769294b1d6.webp
ИТОМЕД, 50МГ, ТАБЛЕТКИ.   N40	https://main.apteka.uz/uploads/iblock/de5/de5799c2e69d53fed0b66c4bfaa51853.webp
ИХТИОЛ МАЗЬ 20% 25Г	https://main.apteka.uz/uploads/iblock/d92/d92d2652a863d1dc4c9cf823e4a8fbf6.webp
ИХТИОЛОВАЯ МАЗЬ, 20%, 30Г, МАЗЬ.   N1	https://main.apteka.uz/uploads/iblock/dd9/dd9eaa9de440a52c78fd888aba7baceb.webp
ЙОД РАСТВОР СПИРТОВЫЙ 5% 10МЛ	https://main.apteka.uz/uploads/iblock/f94/f942fa8e6c26f718325ad874cee11031.webp
ЙОДОМАРИН, 100МКГ, ТАБЛЕТКИ.   N100	https://main.apteka.uz/uploads/iblock/347/347a018963b3a8616513567e72905adb.webp
ЙОДОМАРИН, 200МКГ, ТАБЛЕТКИ.   N100	https://main.apteka.uz/uploads/iblock/e1f/e1f3266f155f62165e3baa37e390d61b.webp
ЙОДОФОЛ, 200МКГ/400МКГ, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/0d5/0d588905a483d0b5d1742c6e5479f094.webp
КАВИНТОН КОМФОРТЕ, 10МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/b2b/b2b30109c789c848d30a7ac5823b2a49.webp
КАВИНТОН ФОРТЕ, 10МГ, ТАБЛЕТКИ.   N30	https://main.apteka.uz/uploads/iblock/42a/42af9a21630fb4a10b9892a579ac2323.webp
КАВИНТОН, 5МГ, ТАБЛЕТКИ.   N50	https://main.apteka.uz/uploads/iblock/f23/f230ec0d91109de0bec0411f833a5c43.webp
КАДЕНС Р-Р 100МЛ	https://main.apteka.uz/uploads/iblock/86d/1tdn5zrt9b4wdrqebagbkw92xrojyq2n.webp
КАЛИЯ ХЛОРИД Р-Р 4% 10 МЛ №10	https://main.apteka.uz/uploads/iblock/e3c/m31ghhvwoa7qj6d1thxkn6fo1tu7xxoh.webp
КАЛЬЦЕМИН АДВАНС, ТАБЛЕТКИ.   N120	https://main.apteka.uz/uploads/iblock/05d/875ashu31i55szfufxvabv6vqy7zoodr.webp
КАЛЬЦЕМИН АДВАНС, ТАБЛЕТКИ.   N60	https://main.apteka.uz/uploads/iblock/71e/3potd32xz7n6el5ay03aemib6djdalhi.webp
КАЛЬЦЕМИН, ТАБЛЕТКИ.   N120	https://main.apteka.uz/uploads/iblock/eb5/g67gwm2ln08yydg4g1z9y8561c7hpgky.webp
КАЛЬЦИЙ-Д3 НИКОМЕД, ТАБЛЕТКИ, (АПЕЛЬСИН).   N100	https://main.apteka.uz/uploads/iblock/4a2/4a26549b3929813525d57ddb1c4b5086.webp
КАЛЬЦИЯ ХЛОРИД 10% 5МЛ№10(ЖУРАБЕК)	https://main.apteka.uz/uploads/iblock/9c2/9c28aeea05ae6ae2dd8ef1592589341e.webp
КАМАГРА, 100МГ, ТАБЛЕТКИ.   N4	https://main.apteka.uz/uploads/iblock/b5b/b5b9ce52ae180a4262c651ca88b96305.webp
КАМАГРА, 50МГ, ТАБЛЕТКИ.   N4	https://main.apteka.uz/uploads/iblock/42f/42f4544f6f8ef4900d30f01cd9876117.webp
КАМЕЛОТ, 15МГ, ТАБЛЕТКИ.   N20	https://main.apteka.uz/uploads/iblock/050/050c1d3a53751fb259e94de0d9ce998d.webp
КАМЕТОН, 20МЛ, СПРЕЙ.   N1	https://main.apteka.uz/uploads/iblock/274/274deafe6d0952ab3123d3f82e4c6bc2.webp
КАМИСМАЙЛ БЭБИ, 20МЛ, ГЕЛЬ    N1	https://main.apteka.uz/uploads/drugs/0b/22/0b22a9409e8cf1539b3b2243cc83d6bd.webp
КАМИСТАД, 10Г, ГЕЛЬ.   N1	https://main.apteka.uz/uploads/drugs/cf/92/cf92bd3d717e6e8c7dcc99329c41b752.webp
КАМФОРНЫЙ СПИРТ, 10%, 40МЛ    N1	https://main.apteka.uz/uploads/iblock/429/4297f8e843d0959bf61b4e27a7a7262b.webp
КАНДИГО, 10%, 7Г, КРЕМ ВАГИНАЛЬНЫЙ.   N1	https://main.apteka.uz/uploads/iblock/dce/dce38ec6884c93d72fa84efdcc668ba7.webp
КАНДИД Б, 15Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/ba0/ba07ebd3c58c5590bf9bdc5917a78ea3.webp
КАНДИД, 1%, 20Г, КРЕМ.   N1	https://main.apteka.uz/uploads/iblock/89c/89ce5fb87c47555fecdfcc26f101cae5.webp
КАНЕФРОН Н, ДРАЖЕ.   N60	https://main.apteka.uz/uploads/iblock/8a9/jr4351xubrfe9isixd392p3csf31et8u.webp
КАНЮЛЯ ВНУТРИВЕННАЯ BIO-FLON, 26G.   N1	https://main.apteka.uz/uploads/iblock/148/bt2hgneg9dpytb34repcz8akpzubj12y.webp
